review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
LOVERS OF ANIME UNITE!!!!,5,2025-08-02 02:10:31,Google Play,POSITIVE,0.999782145023346,"['lovers', 'anime unite']",joy,"{'lovers': 'Positive', 'anime unite': 'Positive'}",review
"I just downloaded it and already I need to pay to watch videos, I just turned 13!",1,2025-08-02 01:42:19,Google Play,NEGATIVE,-0.9976213574409485,['videos'],surprise,{'videos': 'Neutral'},review
the best of the best with the best to watch.,5,2025-08-02 01:41:32,Google Play,POSITIVE,0.9998581409454346,[],neutral,{},review
great pass time and a lot of fun awesome series of shows,5,2025-08-02 01:32:43,Google Play,POSITIVE,0.9998782873153687,"['great pass time', 'a lot', 'fun awesome series', 'shows']",joy,"{'great pass time': 'Positive', 'a lot': 'Positive', 'fun awesome series': 'Positive', 'shows': 'Positive'}",review
love it ♥︎♥︎,5,2025-08-02 01:28:23,Google Play,POSITIVE,0.9998342990875244,[],neutral,{},review
please make Noblesse season 2...If you won't make any new season atleast provide some announcement you disappointed Noblesse fan,5,2025-08-02 01:09:19,Google Play,NEGATIVE,-0.99899822473526,"['noblesse season', 'any new season atleast', 'some announcement', 'noblesse fan']",sadness,"{'noblesse season': 'Positive', 'any new season atleast': 'Positive', 'some announcement': 'Negative', 'noblesse fan': 'Positive'}",review
video player could be a lot better (like VLC with swipe up/down on the sides for brightness/volume),3,2025-08-02 00:58:25,Google Play,NEGATIVE,-0.9958399534225464,"['video player', 'vlc', 'swipe', 'the sides', 'brightness/volume']",neutral,"{'video player': 'Negative', 'vlc': 'Negative', 'swipe': 'Neutral', 'the sides': 'Neutral', 'brightness/volume': 'Neutral'}",review
BEST APP HINDI DUBBED ANIME All Anime,5,2025-08-02 00:57:31,Google Play,POSITIVE,0.9996519088745117,"['best app hindi', 'anime']",neutral,"{'best app hindi': 'Positive', 'anime': 'Positive'}",review
good,4,2025-08-02 00:43:21,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
perfect,5,2025-08-02 00:18:45,Google Play,POSITIVE,0.9998517036437988,[],neutral,{},review
very much data consuming that's the problem else the experience is all good,3,2025-08-02 00:15:03,Google Play,POSITIVE,0.9054127335548401,"['the problem', 'the experience']",neutral,"{'the problem': 'Negative', 'the experience': 'Positive'}",bug_report
best app for anime,5,2025-08-02 00:13:52,Google Play,POSITIVE,0.999354898929596,"['best app', 'anime']",neutral,"{'best app': 'Positive', 'anime': 'Neutral'}",review
very good 👍,5,2025-08-02 00:08:43,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
"Good selection, easy to use app.",5,2025-08-02 00:00:53,Google Play,POSITIVE,0.999565064907074,"['good selection', 'app']",neutral,"{'good selection': 'Positive', 'app': 'Positive'}",review
best anime,5,2025-08-01 23:59:08,Google Play,POSITIVE,0.9997653365135193,['best anime'],neutral,{'best anime': 'Positive'},review
best anime app ever,5,2025-08-01 23:57:27,Google Play,POSITIVE,0.9997574687004089,['best anime app'],joy,{'best anime app': 'Positive'},review
best anime app,5,2025-08-01 23:48:06,Google Play,POSITIVE,0.999721348285675,['best anime app'],joy,{'best anime app': 'Positive'},review
Not everything is here...,4,2025-08-01 22:56:24,Google Play,NEGATIVE,-0.9995160102844238,[],neutral,{},review
I love you it's because it shows me a lot of shows that I like,5,2025-08-01 22:49:52,Google Play,POSITIVE,0.9998711347579956,"['a lot', 'shows']",joy,"{'a lot': 'Positive', 'shows': 'Positive'}",review
very good,5,2025-08-01 22:34:13,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
good,3,2025-08-01 22:30:04,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,3,2025-08-01 22:29:31,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
thank you,5,2025-08-01 22:09:48,Google Play,POSITIVE,0.9998352527618408,[],neutral,{},review
always liked Japanese animation and this is the best channel for it keep up the great work 👍,5,2025-08-01 22:08:04,Google Play,POSITIVE,0.9998223185539246,"['japanese animation', 'the best channel', 'the great work']",joy,"{'japanese animation': 'Positive', 'the best channel': 'Positive', 'the great work': 'Positive'}",review
I love all the animes. But I think they should add Inuyasha,4,2025-08-01 21:58:51,Google Play,POSITIVE,0.979296088218689,"['all the animes', 'inuyasha']",joy,"{'all the animes': 'Positive', 'inuyasha': 'Positive'}",feature_request
"Subject: Feedback on Poor Hindi Dub Voice Quality – A Couple of Cuckoos Season 2 Message: Hello Crunchyroll Team, I hope you're doing well. I recently watched A Couple of Cuckoos Season 2 in the official Hindi dubbed version and felt that the voice acting was not up to the mark. The voice tone and expression do not suit the characters, which ruins the viewing experience. Not only me, but many other viewers I know feel the same way. We would really appreciate it if you could review the voice",3,2025-08-01 21:53:49,Google Play,NEGATIVE,-0.9992806315422058,"['feedback', 'poor hindi', 'voice quality', 'a couple', 'cuckoos season 2 message', 'hello crunchyroll team', 'a couple', 'cuckoos season', 'the official hindi dubbed version', 'the voice', 'the mark', 'the voice tone', 'expression', 'the characters', 'the viewing experience', 'many other viewers', 'the voice']",neutral,"{'feedback': 'Negative', 'poor hindi': 'Negative', 'voice quality': 'Negative', 'a couple': 'Negative', 'cuckoos season 2 message': 'Negative', 'hello crunchyroll team': 'Negative', 'cuckoos season': 'Negative', 'the official hindi dubbed version': 'Negative', 'the voice': 'Negative', 'the mark': 'Negative', 'the voice tone': 'Negative', 'expression': 'Negative', 'the characters': 'Negative', 'the viewing experience': 'Negative', 'many other viewers': 'Negative'}",review
Never watching Netflix again,5,2025-08-01 21:52:04,Google Play,NEGATIVE,-0.9451371431350708,['netflix'],sadness,{'netflix': 'Negative'},review
It's awesome!,5,2025-08-01 21:47:56,Google Play,POSITIVE,0.9998685121536255,[],joy,{},review
"I love this app and i bought a subscription, i have a sweet suggestion that I need 2x video speed to watch it please edit: May i know when 2x video speed will be available",5,2025-08-01 21:44:30,Google Play,NEGATIVE,-0.9414051175117493,"['this app', 'a subscription', 'a sweet suggestion', '2x video speed', '2x video speed']",joy,"{'this app': 'Positive', 'a subscription': 'Negative', 'a sweet suggestion': 'Negative', '2x video speed': 'Negative'}",feature_request
this is the froud i paid for ome month subscription is deactivated in 15 days only very bad and worst,1,2025-08-01 21:28:07,Google Play,NEGATIVE,-0.9997500777244568,"['ome month subscription', '15 days']",disgust,"{'ome month subscription': 'Negative', '15 days': 'Negative'}",review
😁👍,5,2025-08-01 21:18:49,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
good life,5,2025-08-01 21:10:56,Google Play,POSITIVE,0.9998648166656494,['good life'],neutral,{'good life': 'Positive'},review
wow,5,2025-08-01 21:10:29,Google Play,POSITIVE,0.999592125415802,[],surprise,{},review
"I wanted to watch all of One Piece, but Netflix was too expensive. The ""Mega Fan"" pack is very affordable for me as a fast food worker, and they have a lot more interesting shows than Netflix and Hulu.",5,2025-08-01 20:54:32,Google Play,POSITIVE,0.947301983833313,"['one piece', 'netflix', 'the ""mega fan"" pack', 'a fast food worker', 'a lot more interesting shows', 'netflix', 'hulu']",sadness,"{'one piece': 'Neutral', 'netflix': 'Negative', 'the ""mega fan"" pack': 'Positive', 'a fast food worker': 'Neutral', 'a lot more interesting shows': 'Positive', 'hulu': 'Neutral'}",review
keeps freezing when selecting an episode,2,2025-08-01 20:48:09,Google Play,NEGATIVE,-0.9947007894515991,['an episode'],neutral,{'an episode': 'Negative'},review
best app so far,5,2025-08-01 20:44:52,Google Play,POSITIVE,0.9995212554931641,['best app'],neutral,{'best app': 'Positive'},review
I HAVE TO BUY PREMIUM TO WATCH 1 EPOSIDE OF ENGLISH DUB?,1,2025-08-01 20:39:27,Google Play,NEGATIVE,-0.9950953722000122,"['premium', 'english dub']",neutral,"{'premium': 'Neutral', 'english dub': 'Positive'}",review
best Hindi dubbad ok 🌟🌟🌟🌟🌟🌟🌟,5,2025-08-01 20:38:28,Google Play,POSITIVE,0.9985609650611877,['best hindi dubbad ok 🌟🌟🌟🌟🌟🌟🌟'],neutral,{'best hindi dubbad ok 🌟🌟🌟🌟🌟🌟🌟': 'Positive'},review
this app is very good but I want to ask that i have buy the mega fan subscription then also I can't use the features it is very disappointed,5,2025-08-01 20:22:56,Google Play,NEGATIVE,-0.9750180840492249,"['this app', 'the mega fan subscription', 'the features']",sadness,"{'this app': 'Positive', 'the mega fan subscription': 'Negative', 'the features': 'Negative'}",feature_request
I love aneme,5,2025-08-01 20:15:43,Google Play,POSITIVE,0.999822199344635,[],joy,{},review
good in every little bit of details,4,2025-08-01 19:50:18,Google Play,POSITIVE,0.9998431205749512,"['every little bit', 'details']",joy,"{'every little bit': 'Positive', 'details': 'Positive'}",review
Lot of anime are partially available we have to watch them elsewhere and something video start to lag.Multiple anime gets removed recently,3,2025-08-01 19:35:54,Google Play,NEGATIVE,-0.9992902278900146,"['lot', 'anime', 'something video', 'lag.multiple anime']",neutral,"{'lot': 'Negative', 'anime': 'Negative', 'something video': 'Negative', 'lag.multiple anime': 'Negative'}",review
this app is money vest or yaha pure ak language mein bhi nahi hai,1,2025-08-01 19:34:51,Google Play,NEGATIVE,-0.9964820146560669,['this app'],joy,{'this app': 'Negative'},review
good,2,2025-08-01 19:32:11,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
awesome,5,2025-08-01 19:24:37,Google Play,POSITIVE,0.9998682737350464,[],joy,{},review
nice,3,2025-08-01 19:23:25,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
"Great service, abysmal app. Subtitles don't appear on most shows in app and the screen will turn off from screen timeout settings (unlike every other streaming app that will force keep it on). Will not pay for premium if I can't enjoy the content.",1,2025-08-01 19:10:00,Google Play,NEGATIVE,-0.7711118459701538,"['great service', 'abysmal app', 'subtitles', 'most shows', 'app', 'the screen', 'screen timeout settings', 'every other streaming app', 'premium', 'the content']",sadness,"{'great service': 'Positive', 'abysmal app': 'Negative', 'subtitles': 'Negative', 'most shows': 'Negative', 'app': 'Negative', 'the screen': 'Negative', 'screen timeout settings': 'Neutral', 'every other streaming app': 'Positive', 'premium': 'Negative', 'the content': 'Negative'}",review
add more anime 😉😄,5,2025-08-01 19:09:26,Google Play,POSITIVE,0.9799126386642456,['more anime'],neutral,{'more anime': 'Positive'},feature_request
"what happened? I was thinking of buying the premium for another year but now the app is suddenly horrible. It was never an amazing app, but at least it didn't take a month to open. Takes twice as long to show the preview and synopsis if you click on the anime you want and half the thumbnails are gone. It sucks that our choice is either this or sketchy websites.",1,2025-08-01 19:00:51,Google Play,NEGATIVE,-0.999630331993103,"['the premium', 'another year', 'the app', 'an amazing app', 'a month', 'the preview', 'synopsis', 'the anime', 'half the thumbnails', 'our choice']",disgust,"{'the premium': 'Neutral', 'another year': 'Neutral', 'the app': 'Negative', 'an amazing app': 'Negative', 'a month': 'Negative', 'the preview': 'Negative', 'synopsis': 'Negative', 'the anime': 'Negative', 'half the thumbnails': 'Negative', 'our choice': 'Negative'}",review
I was in the middle of watching an episode when this popped up. I pay for zero ads. thanks. update: I pay for zero ads. why am I getting ads for other crunchyroll shows??? I even contacted customer service and they said they would turn them off for my account but just got another one. I would STRONGLY recommend not even paying for crunchyroll because they are going to show you ads regardless,1,2025-08-01 18:57:55,Google Play,NEGATIVE,-0.9991069436073303,"['the middle', 'an episode', 'zero ads', 'thanks', 'zero ads', 'ads', 'other crunchyroll', 'customer service', 'my account', 'another one', 'crunchyroll', 'ads']",surprise,"{'the middle': 'Negative', 'an episode': 'Neutral', 'zero ads': 'Negative', 'thanks': 'Negative', 'ads': 'Negative', 'other crunchyroll': 'Negative', 'customer service': 'Negative', 'my account': 'Negative', 'another one': 'Negative', 'crunchyroll': 'Negative'}",review
LOVE ❤️ IT,5,2025-08-01 18:48:50,Google Play,POSITIVE,0.9997349381446838,['love'],neutral,{'love': 'Positive'},review
😍,5,2025-08-01 18:46:16,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
amazing TV shows and movies. great experience,5,2025-08-01 18:33:44,Google Play,POSITIVE,0.9998801946640015,"['amazing tv shows', 'movies', 'great experience']",joy,"{'amazing tv shows': 'Positive', 'movies': 'Positive', 'great experience': 'Positive'}",review
"latest update set fixed orientation to portrait in browse menus, which is a pain as I watch in landscape mode. The previous app version automatically adjusted orientation based on tablet position. I cannot find an option to change the orientation in the app and haven't found the right keyword combo in Help. Samsung Galaxy Tab S7FE running Android 14.",3,2025-08-01 18:28:02,Google Play,NEGATIVE,-0.9989206790924072,"['latest update', 'fixed orientation', 'browse menus', 'a pain', 'landscape mode', 'the previous app version automatically adjusted orientation', 'tablet position', 'an option', 'the orientation', 'the app', 'the right keyword combo', 'help', 'samsung galaxy tab']",sadness,"{'latest update': 'Negative', 'fixed orientation': 'Negative', 'browse menus': 'Negative', 'a pain': 'Negative', 'landscape mode': 'Negative', 'the previous app version automatically adjusted orientation': 'Negative', 'tablet position': 'Negative', 'an option': 'Negative', 'the orientation': 'Negative', 'the app': 'Negative', 'the right keyword combo': 'Negative', 'help': 'Negative', 'samsung galaxy tab': 'Neutral'}",bug_report
